epoch,shortterm,midterm,longterm
1619932843.402,0.090000,0.040000,0.010000
1619932858.402,0.070000,0.040000,0.000000
1619932873.402,0.060000,0.030000,0.000000
1619932888.402,0.040000,0.030000,0.000000
1619932903.402,0.030000,0.030000,0.000000
1619932918.402,0.020000,0.030000,0.000000
1619932933.402,0.020000,0.030000,0.000000
1619932948.402,0.010000,0.020000,0.000000
1619932963.402,0.010000,0.020000,0.000000
1619932978.402,0.010000,0.020000,0.000000
1619932993.402,0.000000,0.020000,0.000000
1619933008.402,0.000000,0.020000,0.000000
1619933023.402,0.000000,0.020000,0.000000
1619933038.402,0.000000,0.020000,0.000000
1619933053.402,0.000000,0.010000,0.000000
1619933068.402,0.000000,0.010000,0.000000
1619933083.402,0.000000,0.010000,0.000000
1619933098.402,0.000000,0.010000,0.000000
1619933113.402,0.000000,0.010000,0.000000
1619933128.402,0.000000,0.010000,0.000000
1619933143.402,0.000000,0.010000,0.000000
1619933158.402,0.000000,0.000000,0.000000
1619933173.402,0.000000,0.000000,0.000000
1619933188.402,0.000000,0.000000,0.000000
1619933203.402,0.070000,0.020000,0.000000
1619933218.402,0.050000,0.020000,0.000000
1619933233.402,0.040000,0.010000,0.000000
1619933248.402,0.030000,0.010000,0.000000
1619933263.402,0.020000,0.010000,0.000000
1619933278.402,0.020000,0.010000,0.000000
1619933293.402,0.010000,0.010000,0.000000
1619933308.402,0.010000,0.010000,0.000000
1619933323.402,0.010000,0.000000,0.000000
1619933338.402,0.000000,0.000000,0.000000
1619933353.402,0.000000,0.000000,0.000000
1619933368.402,0.000000,0.000000,0.000000
1619933383.402,0.000000,0.000000,0.000000
1619933398.402,0.000000,0.000000,0.000000
1619933413.402,0.000000,0.000000,0.000000
1619933428.402,0.070000,0.020000,0.000000
1619933443.402,0.050000,0.010000,0.000000
1619933458.402,0.040000,0.010000,0.000000
1619933473.402,0.030000,0.010000,0.000000
1619933488.402,0.020000,0.010000,0.000000
1619933503.402,0.020000,0.010000,0.000000
1619933518.402,0.080000,0.020000,0.000000
1619933533.402,0.060000,0.020000,0.000000
1619933548.402,0.050000,0.020000,0.000000
1619933563.402,0.040000,0.020000,0.000000
1619933578.402,0.030000,0.020000,0.000000
1619933593.402,0.020000,0.020000,0.000000
1619933608.402,0.080000,0.030000,0.000000
1619933623.402,0.060000,0.030000,0.000000
1619933638.402,0.050000,0.030000,0.000000
1619933653.402,0.040000,0.030000,0.000000
1619933668.402,0.030000,0.020000,0.000000
1619933683.402,0.020000,0.020000,0.000000
1619933698.402,0.020000,0.020000,0.000000
1619933713.402,0.010000,0.020000,0.000000
1619933728.402,0.010000,0.020000,0.000000
1619933743.402,0.070000,0.030000,0.000000
1619933758.402,0.060000,0.030000,0.000000
1619933773.402,0.040000,0.030000,0.000000
1619933788.402,0.030000,0.030000,0.000000
1619933803.402,0.030000,0.030000,0.000000
1619933818.402,0.020000,0.020000,0.000000
1619933833.402,0.010000,0.020000,0.000000
1619933848.402,0.010000,0.020000,0.000000
1619933863.402,0.010000,0.020000,0.000000
1619933878.402,0.000000,0.020000,0.000000
1619933893.402,0.000000,0.020000,0.000000
1619933908.402,0.000000,0.020000,0.000000
1619933923.402,0.000000,0.010000,0.000000
1619933938.402,0.000000,0.010000,0.000000
1619933953.402,0.000000,0.010000,0.000000
1619933968.402,0.000000,0.010000,0.000000
1619933983.402,0.000000,0.010000,0.000000
1619933998.402,0.000000,0.010000,0.000000
1619934013.402,0.000000,0.000000,0.000000
1619934028.402,0.000000,0.000000,0.000000
1619934043.402,0.000000,0.000000,0.000000
1619934058.402,0.070000,0.020000,0.000000
1619934073.402,0.050000,0.020000,0.000000
1619934088.402,0.040000,0.010000,0.000000
1619934103.402,0.030000,0.010000,0.000000
1619934118.402,0.020000,0.010000,0.000000
1619934133.402,0.020000,0.010000,0.000000
1619934148.402,0.080000,0.030000,0.000000
1619934163.402,0.060000,0.020000,0.000000
1619934178.402,0.050000,0.020000,0.000000
1619934193.402,0.040000,0.020000,0.000000
1619934208.402,0.030000,0.020000,0.000000
1619934223.402,0.020000,0.020000,0.000000
1619934238.402,0.080000,0.030000,0.000000
1619934253.402,0.060000,0.030000,0.000000
1619934268.402,0.050000,0.030000,0.000000
1619934283.402,0.040000,0.030000,0.000000
1619934298.402,0.030000,0.030000,0.000000
1619934313.402,0.020000,0.020000,0.000000
1619934328.402,0.020000,0.020000,0.000000
1619934343.402,0.010000,0.020000,0.000000
1619934358.402,0.010000,0.020000,0.000000
1619934373.402,0.010000,0.020000,0.000000
1619934388.402,0.000000,0.020000,0.000000
1619934403.402,0.000000,0.020000,0.000000
1619934418.402,0.000000,0.010000,0.000000
1619934433.402,0.000000,0.010000,0.000000
1619934448.402,0.000000,0.010000,0.000000
1619934463.402,0.000000,0.010000,0.000000
1619934478.402,0.000000,0.010000,0.000000
1619934493.402,0.000000,0.010000,0.000000
1619934508.402,0.000000,0.000000,0.000000
1619934523.402,0.000000,0.000000,0.000000
1619934538.402,0.000000,0.000000,0.000000
1619934553.402,0.070000,0.020000,0.000000
1619934568.402,0.050000,0.020000,0.000000
1619934583.402,0.040000,0.010000,0.000000
1619934598.402,0.030000,0.010000,0.000000
1619934613.402,0.020000,0.010000,0.000000
1619934628.402,0.020000,0.010000,0.000000
1619934643.402,0.080000,0.030000,0.000000
1619934658.402,0.060000,0.020000,0.000000
1619934673.402,0.050000,0.020000,0.000000
1619934688.402,0.040000,0.020000,0.000000
1619934703.402,0.030000,0.020000,0.000000
1619934718.402,0.020000,0.020000,0.000000
1619934733.402,0.020000,0.020000,0.000000
1619934748.402,0.010000,0.020000,0.000000
1619934763.402,0.010000,0.010000,0.000000
1619934778.402,0.010000,0.010000,0.000000
1619934793.402,0.000000,0.010000,0.000000
1619934808.402,0.000000,0.010000,0.000000
1619934823.402,0.000000,0.010000,0.000000
1619934838.402,0.000000,0.010000,0.000000
1619934853.402,0.000000,0.010000,0.000000
1619934868.402,0.070000,0.020000,0.000000
1619934883.402,0.050000,0.020000,0.000000
1619934898.402,0.040000,0.020000,0.000000
1619934913.402,0.030000,0.020000,0.000000
1619934928.402,0.020000,0.020000,0.000000
1619934943.402,0.020000,0.010000,0.000000
1619934958.402,0.080000,0.030000,0.000000
1619934973.402,0.060000,0.030000,0.000000
1619934988.402,0.050000,0.030000,0.000000
1619935003.402,0.040000,0.020000,0.000000
1619935018.402,0.030000,0.020000,0.000000
1619935033.402,0.020000,0.020000,0.000000
1619935048.402,0.220000,0.070000,0.020000
1619935063.402,0.170000,0.060000,0.010000
1619935078.402,0.130000,0.060000,0.010000
1619935093.402,0.100000,0.060000,0.010000
1619935108.402,0.080000,0.050000,0.010000
1619935123.402,0.060000,0.050000,0.010000
1619935138.402,0.050000,0.050000,0.010000
1619935153.402,0.040000,0.040000,0.000000
1619935168.402,0.030000,0.040000,0.000000
1619935183.402,0.020000,0.040000,0.000000
1619935198.402,0.020000,0.040000,0.000000
1619935213.402,0.010000,0.030000,0.000000
1619935228.402,0.010000,0.030000,0.000000
1619935243.402,0.010000,0.030000,0.000000
1619935258.402,0.000000,0.030000,0.000000
1619935273.402,0.070000,0.040000,0.000000
1619935288.402,0.050000,0.040000,0.000000
1619935303.402,0.040000,0.040000,0.000000
1619935318.402,0.030000,0.030000,0.000000
1619935333.402,0.020000,0.030000,0.000000
1619935348.402,0.020000,0.030000,0.000000
1619935363.402,0.080000,0.040000,0.000000
1619935378.402,0.060000,0.040000,0.000000
1619935393.402,0.050000,0.040000,0.000000
1619935408.402,0.040000,0.030000,0.000000
1619935423.402,0.030000,0.030000,0.000000
1619935438.402,0.020000,0.030000,0.000000
1619935453.402,0.020000,0.030000,0.000000
1619935468.402,0.010000,0.030000,0.000000
1619935483.402,0.010000,0.020000,0.000000
1619935498.402,0.010000,0.020000,0.000000
1619935513.402,0.000000,0.020000,0.000000
1619935528.402,0.000000,0.020000,0.000000
1619935543.402,0.000000,0.020000,0.000000
1619935558.402,0.000000,0.020000,0.000000
1619935573.402,0.000000,0.020000,0.000000
1619935588.402,0.000000,0.010000,0.000000
1619935603.402,0.000000,0.010000,0.000000
1619935618.402,0.000000,0.010000,0.000000
1619935633.402,0.000000,0.010000,0.000000
1619935648.402,0.000000,0.010000,0.000000
1619935663.402,0.070000,0.020000,0.000000
1619935678.402,0.190000,0.050000,0.010000
1619935693.402,0.150000,0.050000,0.010000
1619935708.402,0.120000,0.050000,0.010000
1619935723.402,0.090000,0.050000,0.010000
1619935738.402,0.070000,0.040000,0.010000
1619935753.402,0.050000,0.040000,0.010000
1619935768.402,0.040000,0.040000,0.010000
1619935783.402,0.030000,0.030000,0.000000
1619935798.402,0.020000,0.030000,0.000000
1619935813.402,0.020000,0.030000,0.000000
1619935828.402,0.010000,0.030000,0.000000
1619935843.402,0.170000,0.060000,0.010000
1619935858.402,0.130000,0.060000,0.010000
1619935873.402,0.100000,0.050000,0.010000
1619935888.402,0.080000,0.050000,0.010000
1619935903.402,0.130000,0.060000,0.010000
1619935918.402,0.100000,0.060000,0.010000
1619935933.402,0.080000,0.060000,0.010000
1619935948.402,0.060000,0.050000,0.010000
1619935963.402,0.050000,0.050000,0.000000
1619935978.402,0.040000,0.050000,0.000000
1619935993.402,0.100000,0.060000,0.010000
1619936008.402,0.070000,0.060000,0.010000
1619936023.402,0.060000,0.050000,0.000000
1619936038.402,0.040000,0.050000,0.000000
1619936053.402,0.030000,0.050000,0.000000
1619936068.402,0.020000,0.040000,0.000000
1619936083.402,0.090000,0.060000,0.000000
1619936098.402,0.070000,0.060000,0.000000
1619936113.402,0.050000,0.050000,0.000000
1619936128.402,0.040000,0.050000,0.000000
1619936143.402,0.030000,0.050000,0.000000
1619936158.402,0.020000,0.040000,0.000000
1619936173.402,0.020000,0.040000,0.000000
1619936188.402,0.010000,0.040000,0.000000
1619936203.402,0.010000,0.030000,0.000000
1619936218.402,0.010000,0.030000,0.000000
1619936233.402,0.000000,0.030000,0.000000
1619936248.402,0.000000,0.030000,0.000000
1619936263.402,0.070000,0.040000,0.000000
1619936278.402,0.050000,0.040000,0.000000
1619936293.402,0.040000,0.040000,0.000000
1619936308.402,0.030000,0.030000,0.000000
1619936323.402,0.020000,0.030000,0.000000
1619936338.402,0.020000,0.030000,0.000000
1619936353.402,0.010000,0.030000,0.000000
1619936368.402,0.010000,0.030000,0.000000
1619936383.402,0.010000,0.020000,0.000000
1619936398.402,0.010000,0.020000,0.000000
1619936413.402,0.140000,0.050000,0.010000
1619936428.402,0.110000,0.050000,0.010000
1619936443.402,0.080000,0.050000,0.010000
1619936458.402,0.060000,0.050000,0.010000
1619936473.402,0.050000,0.040000,0.000000
1619936488.402,0.040000,0.040000,0.000000
1619936503.402,0.030000,0.040000,0.000000
1619936518.402,0.020000,0.030000,0.000000
1619936533.402,0.020000,0.030000,0.000000
1619936548.402,0.010000,0.030000,0.000000
1619936563.402,0.010000,0.030000,0.000000
1619936578.402,0.010000,0.030000,0.000000
1619936593.402,0.000000,0.020000,0.000000
1619936608.402,0.000000,0.020000,0.000000
1619936623.402,0.080000,0.040000,0.000000
1619936638.402,0.060000,0.030000,0.000000
1619936653.402,0.040000,0.030000,0.000000
1619936668.402,0.030000,0.030000,0.000000
1619936683.402,0.030000,0.030000,0.000000
1619936698.402,0.020000,0.030000,0.000000
1619936713.402,0.010000,0.020000,0.000000
1619936728.402,0.010000,0.020000,0.000000
1619936743.402,0.010000,0.020000,0.000000
1619936758.402,0.080000,0.040000,0.000000
1619936773.402,0.060000,0.030000,0.000000
1619936788.402,0.050000,0.030000,0.000000
1619936803.402,0.040000,0.030000,0.000000
1619936818.402,0.030000,0.030000,0.000000
1619936833.402,0.020000,0.030000,0.000000
1619936848.402,0.080000,0.040000,0.000000
1619936863.402,0.060000,0.040000,0.000000
1619936878.402,0.050000,0.030000,0.000000
1619936893.402,0.040000,0.030000,0.000000
1619936908.402,0.030000,0.030000,0.000000
1619936923.402,0.020000,0.030000,0.000000
1619936938.402,0.160000,0.060000,0.010000
1619936953.402,0.130000,0.060000,0.010000
1619936968.402,0.100000,0.050000,0.010000
1619936983.402,0.080000,0.050000,0.010000
1619936998.402,0.060000,0.050000,0.000000
1619937013.402,0.040000,0.040000,0.000000
1619937028.402,0.180000,0.070000,0.010000
1619937043.402,0.140000,0.070000,0.010000
1619937058.402,0.110000,0.070000,0.010000
1619937073.402,0.080000,0.060000,0.010000
1619937088.402,0.060000,0.060000,0.010000
1619937103.402,0.050000,0.050000,0.010000
1619937118.402,0.190000,0.080000,0.020000
1619937133.402,0.140000,0.080000,0.010000
1619937148.402,0.110000,0.080000,0.010000
1619937163.402,0.090000,0.070000,0.010000
1619937178.402,0.070000,0.070000,0.010000
1619937193.402,0.050000,0.060000,0.010000
1619937208.402,0.190000,0.090000,0.020000
1619937223.402,0.140000,0.090000,0.020000
1619937238.402,0.110000,0.080000,0.010000
1619937253.402,0.090000,0.080000,0.010000
1619937268.402,0.070000,0.070000,0.010000
1619937283.402,0.050000,0.070000,0.010000
1619937298.402,0.040000,0.060000,0.010000
1619937313.402,0.030000,0.060000,0.010000
1619937328.402,0.020000,0.060000,0.010000
1619937343.402,0.020000,0.050000,0.000000
1619937358.402,0.010000,0.050000,0.000000
1619937373.402,0.010000,0.050000,0.000000
1619937388.402,0.010000,0.040000,0.000000
1619937403.402,0.000000,0.040000,0.000000
1619937418.402,0.000000,0.040000,0.000000
1619937433.402,0.000000,0.040000,0.000000
1619937448.402,0.000000,0.030000,0.000000
1619937463.402,0.000000,0.030000,0.000000
1619937478.402,0.000000,0.030000,0.000000
1619937493.402,0.000000,0.030000,0.000000
1619937508.402,0.000000,0.020000,0.000000
1619937523.402,0.070000,0.040000,0.000000
1619937538.402,0.050000,0.040000,0.000000
1619937553.402,0.040000,0.030000,0.000000
1619937568.402,0.030000,0.030000,0.000000
1619937583.402,0.020000,0.030000,0.000000
1619937598.402,0.020000,0.030000,0.000000
1619937613.402,0.010000,0.030000,0.000000
1619937628.402,0.010000,0.020000,0.000000
1619937643.402,0.010000,0.020000,0.000000
1619937658.402,0.000000,0.020000,0.000000
1619937673.402,0.000000,0.020000,0.000000
1619937688.402,0.000000,0.020000,0.000000
1619937703.402,0.070000,0.030000,0.000000
1619937718.402,0.050000,0.030000,0.000000
1619937733.402,0.040000,0.030000,0.000000
1619937748.402,0.030000,0.030000,0.000000
1619937763.402,0.020000,0.020000,0.000000
1619937778.402,0.020000,0.020000,0.000000
1619937793.402,0.080000,0.040000,0.000000
1619937808.402,0.060000,0.040000,0.000000
1619937823.402,0.050000,0.030000,0.000000
1619937838.402,0.040000,0.030000,0.000000
1619937853.402,0.030000,0.030000,0.000000
1619937868.402,0.020000,0.030000,0.000000
1619937883.402,0.160000,0.060000,0.010000
1619937898.402,0.130000,0.050000,0.010000
1619937913.402,0.100000,0.050000,0.010000
1619937928.402,0.080000,0.050000,0.010000
1619937943.402,0.060000,0.050000,0.000000
1619937958.402,0.040000,0.040000,0.000000
1619937973.402,0.110000,0.060000,0.010000
1619937988.402,0.080000,0.050000,0.010000
1619938003.402,0.060000,0.050000,0.000000
1619938018.402,0.050000,0.050000,0.000000
1619938033.402,0.040000,0.050000,0.000000
1619938048.402,0.030000,0.040000,0.000000
1619938063.402,0.020000,0.040000,0.000000
1619938078.402,0.020000,0.040000,0.000000
1619938093.402,0.010000,0.030000,0.000000
1619938108.402,0.010000,0.030000,0.000000
1619938123.402,0.010000,0.030000,0.000000
1619938138.402,0.000000,0.030000,0.000000
1619938153.402,0.000000,0.030000,0.000000
1619938168.402,0.000000,0.020000,0.000000
1619938183.402,0.000000,0.020000,0.000000
1619938198.402,0.000000,0.020000,0.000000
1619938213.402,0.000000,0.020000,0.000000
1619938228.402,0.000000,0.020000,0.000000
1619938243.402,0.000000,0.020000,0.000000
1619938258.402,0.000000,0.020000,0.000000
1619938273.402,0.000000,0.010000,0.000000
1619938288.402,0.070000,0.030000,0.000000
1619938303.402,0.130000,0.040000,0.010000
1619938318.402,0.100000,0.040000,0.010000
1619938333.402,0.080000,0.040000,0.010000
1619938348.402,0.060000,0.040000,0.000000
1619938363.402,0.040000,0.030000,0.000000
1619938378.402,0.100000,0.050000,0.010000
1619938393.402,0.080000,0.040000,0.010000
1619938408.402,0.060000,0.040000,0.000000
1619938423.402,0.050000,0.040000,0.000000
1619938438.402,0.040000,0.030000,0.000000
1619938453.402,0.030000,0.030000,0.000000
1619938468.402,0.090000,0.050000,0.000000
1619938483.402,0.140000,0.060000,0.010000
1619938498.402,0.110000,0.060000,0.010000
1619938513.402,0.080000,0.050000,0.010000
1619938528.402,0.060000,0.050000,0.000000
1619938543.402,0.050000,0.050000,0.000000
1619938558.402,0.110000,0.060000,0.010000
1619938573.402,0.080000,0.060000,0.010000
1619938588.402,0.060000,0.050000,0.000000
1619938603.402,0.050000,0.050000,0.000000
1619938618.402,0.040000,0.050000,0.000000
1619938633.402,0.030000,0.040000,0.000000
1619938648.402,0.090000,0.060000,0.000000
1619938663.402,0.070000,0.060000,0.000000
1619938678.402,0.050000,0.050000,0.000000
1619938693.402,0.040000,0.050000,0.000000
1619938708.402,0.030000,0.050000,0.000000
1619938723.402,0.020000,0.040000,0.000000
1619938738.402,0.090000,0.060000,0.000000
1619938753.402,0.070000,0.050000,0.000000
1619938768.402,0.050000,0.050000,0.000000
1619938783.402,0.040000,0.050000,0.000000
1619938798.402,0.030000,0.050000,0.000000
1619938813.402,0.020000,0.040000,0.000000
1619938828.402,0.080000,0.060000,0.000000
1619938843.402,0.140000,0.070000,0.010000
1619938858.402,0.110000,0.070000,0.010000
1619938873.402,0.080000,0.060000,0.010000
1619938888.402,0.060000,0.060000,0.000000
1619938903.402,0.050000,0.050000,0.000000
1619938918.402,0.040000,0.050000,0.000000
1619938933.402,0.030000,0.050000,0.000000
1619938948.402,0.020000,0.050000,0.000000
1619938963.402,0.020000,0.040000,0.000000
1619938978.402,0.010000,0.040000,0.000000
1619938993.402,0.010000,0.040000,0.000000
1619939008.402,0.010000,0.030000,0.000000
1619939023.402,0.000000,0.030000,0.000000
1619939038.402,0.000000,0.030000,0.000000
1619939053.402,0.000000,0.030000,0.000000
1619939068.402,0.000000,0.030000,0.000000
1619939083.402,0.000000,0.020000,0.000000
1619939098.402,0.000000,0.020000,0.000000
1619939113.402,0.000000,0.020000,0.000000
1619939128.402,0.000000,0.020000,0.000000
1619939143.402,0.070000,0.030000,0.000000
1619939158.402,0.050000,0.030000,0.000000
1619939173.402,0.040000,0.030000,0.000000
1619939188.402,0.030000,0.030000,0.000000
1619939203.402,0.020000,0.030000,0.000000
1619939218.402,0.020000,0.020000,0.000000
1619939233.402,0.150000,0.060000,0.010000
1619939248.402,0.110000,0.050000,0.010000
1619939263.402,0.090000,0.050000,0.010000
1619939278.402,0.070000,0.050000,0.010000
1619939293.402,0.050000,0.040000,0.000000
1619939308.402,0.040000,0.040000,0.000000
1619939323.402,0.100000,0.060000,0.010000
1619939338.402,0.080000,0.050000,0.010000
1619939353.402,0.060000,0.050000,0.000000
1619939368.402,0.040000,0.050000,0.000000
1619939383.402,0.030000,0.040000,0.000000
1619939398.402,0.030000,0.040000,0.000000
1619939413.402,0.020000,0.040000,0.000000
1619939428.402,0.010000,0.030000,0.000000
1619939443.402,0.010000,0.030000,0.000000
1619939458.402,0.010000,0.030000,0.000000
1619939473.402,0.010000,0.030000,0.000000
1619939488.402,0.000000,0.030000,0.000000
1619939503.402,0.000000,0.020000,0.000000
1619939518.402,0.000000,0.020000,0.000000
1619939533.402,0.000000,0.020000,0.000000
1619939548.402,0.000000,0.020000,0.000000
1619939563.402,0.000000,0.020000,0.000000
1619939578.402,0.000000,0.020000,0.000000
1619939593.402,0.000000,0.020000,0.000000
1619939608.402,0.000000,0.010000,0.000000
1619939623.402,0.000000,0.010000,0.000000
1619939638.402,0.000000,0.010000,0.000000
1619939653.402,0.000000,0.010000,0.000000
1619939668.402,0.000000,0.010000,0.000000
1619939683.402,0.000000,0.010000,0.000000
1619939698.402,0.000000,0.010000,0.000000
1619939713.402,0.000000,0.000000,0.000000
1619939728.402,0.070000,0.020000,0.000000
1619939743.402,0.050000,0.020000,0.000000
1619939758.402,0.040000,0.020000,0.000000
1619939773.402,0.030000,0.020000,0.000000
1619939788.402,0.020000,0.010000,0.000000
1619939803.402,0.020000,0.010000,0.000000
1619939818.402,0.080000,0.030000,0.000000
1619939833.402,0.060000,0.030000,0.000000
1619939848.402,0.050000,0.020000,0.000000
1619939863.402,0.040000,0.020000,0.000000
1619939878.402,0.030000,0.020000,0.000000
1619939893.402,0.020000,0.020000,0.000000
1619939908.402,0.080000,0.040000,0.000000
1619939923.402,0.060000,0.030000,0.000000
1619939938.402,0.050000,0.030000,0.000000
1619939953.402,0.040000,0.030000,0.000000
1619939968.402,0.030000,0.030000,0.000000
1619939983.402,0.020000,0.020000,0.000000
1619939998.402,0.020000,0.020000,0.000000
1619940013.402,0.010000,0.020000,0.000000
1619940028.402,0.010000,0.020000,0.000000
1619940043.402,0.010000,0.020000,0.000000
1619940058.402,0.000000,0.020000,0.000000
1619940073.402,0.000000,0.020000,0.000000
1619940088.402,0.070000,0.030000,0.000000
1619940103.402,0.050000,0.030000,0.000000
1619940118.402,0.040000,0.030000,0.000000
1619940133.402,0.030000,0.030000,0.000000
1619940148.402,0.020000,0.020000,0.000000
1619940163.402,0.020000,0.020000,0.000000
1619940178.402,0.010000,0.020000,0.000000
1619940193.402,0.010000,0.020000,0.000000
1619940208.402,0.010000,0.020000,0.000000
1619940223.402,0.000000,0.020000,0.000000
1619940238.402,0.000000,0.020000,0.000000
1619940253.402,0.000000,0.010000,0.000000
1619940268.402,0.000000,0.010000,0.000000
1619940283.402,0.070000,0.030000,0.000000
1619940298.402,0.060000,0.030000,0.000000
1619940313.402,0.040000,0.020000,0.000000
1619940328.402,0.030000,0.020000,0.000000
1619940343.402,0.020000,0.020000,0.000000
1619940358.402,0.020000,0.020000,0.000000
1619940373.402,0.010000,0.020000,0.000000
1619940388.402,0.010000,0.020000,0.000000
1619940403.402,0.080000,0.030000,0.000000
1619940418.402,0.060000,0.030000,0.000000
1619940433.402,0.040000,0.030000,0.000000
1619940448.402,0.030000,0.030000,0.000000
1619940463.402,0.030000,0.020000,0.000000
1619940478.402,0.020000,0.020000,0.000000
1619940493.402,0.150000,0.050000,0.010000
1619940508.402,0.120000,0.050000,0.010000
1619940523.402,0.090000,0.050000,0.010000
1619940538.402,0.070000,0.050000,0.010000
1619940553.402,0.050000,0.040000,0.000000
1619940568.402,0.040000,0.040000,0.000000
1619940583.402,0.030000,0.040000,0.000000
1619940598.402,0.020000,0.030000,0.000000
1619940613.402,0.020000,0.030000,0.000000
1619940628.402,0.010000,0.030000,0.000000
1619940643.402,0.010000,0.030000,0.000000
1619940658.402,0.010000,0.030000,0.000000
1619940673.402,0.000000,0.020000,0.000000
1619940688.402,0.000000,0.020000,0.000000
1619940703.402,0.000000,0.020000,0.000000
1619940718.402,0.000000,0.020000,0.000000
1619940733.402,0.000000,0.020000,0.000000
1619940748.402,0.000000,0.020000,0.000000
1619940763.402,0.130000,0.050000,0.010000
1619940778.402,0.180000,0.060000,0.010000
1619940793.402,0.140000,0.060000,0.010000
1619940808.402,0.110000,0.050000,0.010000
1619940823.402,0.080000,0.050000,0.010000
1619940838.402,0.060000,0.050000,0.010000
1619940853.402,0.050000,0.050000,0.010000
1619940868.402,0.040000,0.040000,0.010000
1619940883.402,0.030000,0.040000,0.000000
1619940898.402,0.090000,0.050000,0.010000
1619940913.402,0.070000,0.050000,0.010000
1619940928.402,0.050000,0.050000,0.010000
1619940943.402,0.040000,0.050000,0.000000
1619940958.402,0.030000,0.040000,0.000000
1619940973.402,0.020000,0.040000,0.000000
1619940988.402,0.090000,0.050000,0.010000
1619941003.402,0.070000,0.050000,0.000000
1619941018.402,0.050000,0.050000,0.000000
1619941033.402,0.040000,0.040000,0.000000
1619941048.402,0.030000,0.040000,0.000000
1619941063.402,0.020000,0.040000,0.000000
1619941078.402,0.080000,0.050000,0.000000
1619941093.402,0.070000,0.050000,0.000000
1619941108.402,0.050000,0.050000,0.000000
