epoch,shortterm,midterm,longterm
1619949591.481,0.000000,0.170000,0.260000
1619949606.481,0.000000,0.160000,0.250000
1619949621.481,0.000000,0.150000,0.250000
1619949636.481,0.000000,0.150000,0.240000
1619949651.481,0.220000,0.190000,0.260000
1619949666.481,0.170000,0.180000,0.250000
1619949681.481,0.210000,0.190000,0.250000
1619949696.481,0.160000,0.180000,0.250000
1619949711.481,0.120000,0.170000,0.240000
1619949726.481,0.100000,0.160000,0.240000
1619949741.481,0.070000,0.150000,0.230000
1619949756.481,0.060000,0.140000,0.230000
1619949771.481,0.040000,0.130000,0.230000
1619949786.481,0.030000,0.130000,0.220000
1619949801.481,0.110000,0.140000,0.220000
1619949816.481,0.160000,0.150000,0.220000
1619949831.481,0.270000,0.170000,0.230000
1619949846.481,0.280000,0.180000,0.230000
1619949861.481,0.850000,0.300000,0.270000
1619949876.481,0.800000,0.320000,0.280000
1619949891.481,0.840000,0.350000,0.290000
1619949906.481,0.730000,0.350000,0.290000
1619949921.481,0.710000,0.370000,0.300000
1619949936.481,0.630000,0.370000,0.300000
1619949951.481,0.640000,0.380000,0.300000
1619949966.481,0.570000,0.380000,0.300000
1619949981.481,0.590000,0.390000,0.310000
1619949996.481,0.530000,0.390000,0.310000
1619950011.481,0.630000,0.420000,0.320000
1619950026.481,0.560000,0.410000,0.320000
1619950041.481,0.590000,0.430000,0.320000
1619950056.481,0.530000,0.420000,0.320000
1619950071.481,0.560000,0.430000,0.330000
1619950086.481,0.510000,0.430000,0.330000
1619950101.481,0.550000,0.440000,0.340000
1619950116.481,0.500000,0.440000,0.340000
1619950131.481,0.540000,0.450000,0.340000
1619950146.481,0.490000,0.440000,0.340000
1619950161.481,0.380000,0.420000,0.340000
1619950176.481,0.300000,0.400000,0.330000
1619950191.481,0.230000,0.380000,0.320000
1619950206.481,0.180000,0.360000,0.320000
1619950221.481,0.140000,0.340000,0.310000
1619950236.481,0.110000,0.320000,0.310000
1619950251.481,0.080000,0.310000,0.300000
1619950266.481,0.060000,0.290000,0.300000
1619950281.481,0.050000,0.280000,0.290000
1619950296.481,0.040000,0.260000,0.280000
1619950311.481,0.030000,0.250000,0.280000
1619950326.481,0.020000,0.230000,0.270000
1619950341.481,0.020000,0.220000,0.270000
1619950356.481,0.010000,0.210000,0.260000
1619950371.481,0.010000,0.200000,0.260000
1619950386.481,0.010000,0.190000,0.250000
1619950401.481,0.000000,0.180000,0.250000
1619950416.481,0.000000,0.170000,0.250000
1619950431.481,0.000000,0.160000,0.240000
1619950446.481,0.000000,0.150000,0.240000
1619950461.481,0.000000,0.140000,0.230000
1619950476.481,0.000000,0.140000,0.230000
1619950491.481,0.000000,0.130000,0.220000
1619950506.481,0.000000,0.120000,0.220000
1619950521.481,0.000000,0.120000,0.210000
1619950536.481,0.000000,0.110000,0.210000
1619950551.481,0.000000,0.100000,0.210000
1619950566.481,0.000000,0.100000,0.200000
1619950581.481,0.000000,0.090000,0.200000
1619950596.481,0.000000,0.090000,0.190000
1619950611.481,0.000000,0.080000,0.190000
1619950626.481,0.000000,0.080000,0.180000
1619950641.481,0.070000,0.090000,0.190000
1619950656.481,0.200000,0.120000,0.190000
1619950671.481,0.230000,0.130000,0.190000
1619950686.481,0.410000,0.170000,0.210000
1619950701.481,0.390000,0.180000,0.210000
1619950716.481,0.450000,0.200000,0.220000
1619950731.481,0.430000,0.210000,0.220000
1619950746.481,0.480000,0.230000,0.220000
1619950761.481,0.650000,0.290000,0.240000
1619950776.481,0.650000,0.310000,0.250000
1619950791.481,0.580000,0.310000,0.250000
1619950806.481,0.600000,0.320000,0.260000
1619950821.481,0.540000,0.320000,0.260000
1619950836.481,0.570000,0.340000,0.270000
1619950851.481,0.590000,0.360000,0.270000
1619950866.481,0.670000,0.390000,0.290000
1619950881.481,0.600000,0.390000,0.290000
1619950896.481,0.610000,0.400000,0.290000
1619950911.481,0.550000,0.400000,0.290000
1619950926.481,0.580000,0.410000,0.300000
1619950941.481,0.520000,0.410000,0.300000
1619950956.481,0.550000,0.420000,0.300000
1619950971.481,0.500000,0.410000,0.300000
1619950986.481,0.390000,0.390000,0.300000
1619951001.481,0.300000,0.370000,0.290000
1619951016.481,0.240000,0.350000,0.290000
1619951031.481,0.180000,0.340000,0.280000
1619951046.481,0.140000,0.320000,0.270000
1619951061.481,0.250000,0.340000,0.280000
1619951076.481,0.200000,0.320000,0.270000
1619951091.481,0.150000,0.300000,0.270000
1619951106.481,0.280000,0.320000,0.280000
1619951121.481,0.290000,0.320000,0.280000
1619951136.481,0.370000,0.340000,0.280000
1619951151.481,0.360000,0.340000,0.280000
1619951166.481,0.430000,0.350000,0.290000
1619951181.481,0.490000,0.370000,0.290000
1619951196.481,0.530000,0.380000,0.300000
1619951211.481,0.490000,0.380000,0.300000
1619951226.481,0.530000,0.400000,0.310000
1619951241.481,0.480000,0.390000,0.310000
1619951256.481,0.520000,0.410000,0.310000
1619951271.481,0.480000,0.400000,0.310000
1619951286.481,1.080000,0.530000,0.350000
1619951301.481,0.920000,0.520000,0.350000
1619951316.481,0.860000,0.530000,0.360000
1619951331.481,0.740000,0.520000,0.360000
1619951346.481,0.650000,0.510000,0.360000
1619951361.481,0.500000,0.480000,0.350000
1619951376.481,0.390000,0.460000,0.350000
1619951391.481,0.300000,0.440000,0.340000
1619951406.481,0.560000,0.480000,0.360000
1619951421.481,0.430000,0.460000,0.350000
1619951436.481,0.340000,0.430000,0.350000
1619951451.481,0.260000,0.410000,0.340000
1619951466.481,0.520000,0.460000,0.360000
1619951481.481,0.550000,0.470000,0.360000
1619951496.481,0.500000,0.460000,0.360000
1619951511.481,0.540000,0.470000,0.370000
1619951526.481,0.490000,0.470000,0.370000
1619951541.481,0.530000,0.480000,0.370000
1619951556.481,0.620000,0.500000,0.380000
1619951571.481,0.630000,0.510000,0.380000
1619951586.481,0.570000,0.500000,0.380000
1619951601.481,0.590000,0.510000,0.390000
1619951616.481,0.530000,0.500000,0.390000
1619951631.481,0.560000,0.510000,0.390000
1619951646.481,0.510000,0.500000,0.390000
1619951661.481,0.550000,0.510000,0.390000
1619951676.481,0.500000,0.500000,0.390000
1619951691.481,0.540000,0.510000,0.400000
1619951706.481,0.490000,0.500000,0.390000
1619951721.481,0.530000,0.510000,0.400000
1619951736.481,0.490000,0.500000,0.400000
1619951751.481,0.530000,0.510000,0.400000
1619951766.481,0.480000,0.500000,0.400000
1619951781.481,0.520000,0.510000,0.410000
1619951796.481,0.480000,0.500000,0.400000
1619951811.481,0.370000,0.470000,0.400000
1619951826.481,0.290000,0.450000,0.390000
1619951841.481,0.230000,0.430000,0.380000
1619951856.481,0.170000,0.410000,0.370000
1619951871.481,0.140000,0.390000,0.370000
1619951886.481,0.100000,0.370000,0.360000
1619951901.481,0.080000,0.350000,0.350000
1619951916.481,0.060000,0.330000,0.350000
1619951931.481,0.050000,0.310000,0.340000
1619951946.481,0.040000,0.300000,0.340000
1619951961.481,0.030000,0.280000,0.330000
1619951976.481,0.020000,0.270000,0.330000
1619951991.481,0.020000,0.250000,0.320000
1619952006.481,0.010000,0.240000,0.310000
1619952021.481,0.010000,0.230000,0.310000
1619952036.481,0.010000,0.220000,0.300000
1619952051.481,0.000000,0.200000,0.300000
1619952066.481,0.000000,0.190000,0.290000
1619952081.481,0.000000,0.180000,0.280000
1619952096.481,0.000000,0.170000,0.280000
1619952111.481,0.000000,0.160000,0.270000
1619952126.481,0.000000,0.160000,0.270000
1619952141.481,0.000000,0.150000,0.260000
1619952156.481,0.150000,0.170000,0.270000
1619952171.481,0.110000,0.160000,0.270000
1619952186.481,0.160000,0.170000,0.270000
1619952201.481,0.260000,0.200000,0.270000
1619952216.481,0.200000,0.190000,0.270000
1619952231.481,0.150000,0.180000,0.260000
1619952246.481,0.120000,0.170000,0.260000
1619952261.481,0.170000,0.170000,0.260000
1619952276.481,0.130000,0.170000,0.260000
1619952291.481,0.170000,0.170000,0.260000
1619952306.481,0.280000,0.200000,0.270000
1619952321.481,0.290000,0.200000,0.270000
1619952336.481,0.380000,0.230000,0.270000
1619952351.481,0.370000,0.230000,0.270000
1619952366.481,0.510000,0.270000,0.290000
1619952381.481,0.470000,0.270000,0.290000
1619952396.481,0.450000,0.280000,0.290000
1619952411.481,0.420000,0.280000,0.290000
1619952426.481,0.480000,0.300000,0.290000
1619952441.481,0.440000,0.300000,0.290000
1619952456.481,0.490000,0.320000,0.300000
1619952471.481,0.460000,0.320000,0.300000
1619952486.481,0.500000,0.330000,0.300000
1619952501.481,0.470000,0.330000,0.300000
1619952516.481,0.890000,0.430000,0.340000
1619952531.481,0.760000,0.430000,0.340000
1619952546.481,0.740000,0.440000,0.340000
1619952561.481,0.650000,0.430000,0.340000
1619952576.481,0.950000,0.510000,0.370000
1619952591.481,0.810000,0.500000,0.370000
1619952606.481,1.150000,0.590000,0.400000
1619952621.481,0.970000,0.580000,0.400000
1619952636.481,0.820000,0.570000,0.400000
1619952651.481,0.640000,0.540000,0.390000
1619952666.481,0.500000,0.510000,0.380000
1619952681.481,0.390000,0.490000,0.380000
1619952696.481,0.300000,0.460000,0.370000
1619952711.481,0.230000,0.440000,0.360000
1619952726.481,0.180000,0.420000,0.360000
1619952741.481,0.140000,0.400000,0.350000
1619952756.481,0.110000,0.380000,0.340000
1619952771.481,0.080000,0.360000,0.340000
1619952786.481,0.060000,0.340000,0.330000
1619952801.481,0.050000,0.320000,0.330000
1619952816.481,0.040000,0.300000,0.320000
1619952831.481,0.030000,0.290000,0.310000
1619952846.481,0.020000,0.270000,0.310000
1619952861.481,0.080000,0.280000,0.310000
1619952876.481,0.070000,0.260000,0.300000
1619952891.481,0.050000,0.250000,0.300000
1619952906.481,0.040000,0.240000,0.290000
1619952921.481,0.100000,0.240000,0.290000
1619952936.481,0.080000,0.230000,0.290000
1619952951.481,0.060000,0.220000,0.280000
1619952966.481,0.040000,0.200000,0.270000
1619952981.481,0.030000,0.190000,0.270000
1619952996.481,0.030000,0.180000,0.260000
1619953011.481,0.020000,0.170000,0.260000
1619953026.481,0.010000,0.160000,0.260000
1619953041.481,0.010000,0.160000,0.250000
1619953056.481,0.010000,0.150000,0.250000
1619953071.481,0.000000,0.140000,0.240000
1619953086.481,0.000000,0.130000,0.240000
1619953101.481,0.000000,0.120000,0.230000
1619953116.481,0.000000,0.120000,0.230000
1619953131.481,0.150000,0.140000,0.240000
1619953146.481,0.190000,0.150000,0.240000
1619953161.481,0.290000,0.180000,0.250000
1619953176.481,0.300000,0.190000,0.250000
1619953191.481,0.380000,0.210000,0.250000
1619953206.481,0.440000,0.230000,0.260000
1619953221.481,0.490000,0.250000,0.270000
1619953236.481,0.460000,0.260000,0.270000
1619953251.481,0.500000,0.280000,0.280000
1619953266.481,0.470000,0.280000,0.280000
1619953281.481,0.510000,0.300000,0.280000
1619953296.481,0.620000,0.330000,0.290000
1619953311.481,0.630000,0.350000,0.300000
1619953326.481,0.560000,0.350000,0.300000
1619953341.481,0.590000,0.360000,0.310000
1619953356.481,0.600000,0.380000,0.310000
1619953371.481,0.610000,0.390000,0.320000
1619953386.481,0.550000,0.390000,0.320000
1619953401.481,0.580000,0.400000,0.320000
1619953416.481,0.590000,0.420000,0.330000
1619953431.481,0.610000,0.430000,0.330000
1619953446.481,0.550000,0.420000,0.330000
1619953461.481,0.570000,0.440000,0.340000
1619953476.481,0.450000,0.410000,0.330000
1619953491.481,0.350000,0.390000,0.330000
1619953506.481,0.270000,0.370000,0.320000
1619953521.481,0.210000,0.350000,0.320000
1619953536.481,0.160000,0.340000,0.310000
1619953551.481,0.120000,0.320000,0.310000
1619953566.481,0.100000,0.300000,0.300000
1619953581.481,0.070000,0.290000,0.290000
1619953596.481,0.060000,0.270000,0.290000
1619953611.481,0.120000,0.270000,0.290000
1619953626.481,0.100000,0.260000,0.280000
1619953641.481,0.070000,0.250000,0.280000
1619953656.481,0.060000,0.230000,0.270000
1619953671.481,0.040000,0.220000,0.270000
1619953686.481,0.030000,0.210000,0.260000
1619953701.481,0.030000,0.200000,0.260000
1619953716.481,0.020000,0.190000,0.250000
1619953731.481,0.010000,0.180000,0.250000
1619953746.481,0.010000,0.170000,0.240000
1619953761.481,0.010000,0.160000,0.240000
1619953776.481,0.070000,0.170000,0.240000
1619953791.481,0.060000,0.160000,0.240000
1619953806.481,0.040000,0.150000,0.230000
1619953821.481,0.030000,0.140000,0.230000
1619953836.481,0.020000,0.140000,0.220000
1619953851.481,0.020000,0.130000,0.220000
1619953866.481,0.010000,0.120000,0.210000
1619953881.481,0.010000,0.110000,0.210000
1619953896.481,0.010000,0.110000,0.210000
1619953911.481,0.090000,0.120000,0.210000
1619953926.481,0.210000,0.150000,0.210000
1619953941.481,0.160000,0.140000,0.210000
1619953956.481,0.200000,0.150000,0.210000
1619953971.481,0.230000,0.160000,0.210000
1619953986.481,0.330000,0.180000,0.220000
1619954001.481,0.330000,0.190000,0.220000
1619954016.481,0.410000,0.210000,0.230000
1619954031.481,0.390000,0.220000,0.230000
1619954046.481,0.450000,0.240000,0.240000
1619954061.481,0.420000,0.250000,0.240000
1619954076.481,0.480000,0.270000,0.250000
1619954091.481,0.520000,0.290000,0.250000
1619954106.481,0.550000,0.300000,0.260000
1619954121.481,0.500000,0.310000,0.260000
1619954136.481,0.540000,0.320000,0.270000
1619954151.481,0.490000,0.320000,0.270000
1619954166.481,0.530000,0.340000,0.280000
1619954181.481,0.530000,0.350000,0.280000
1619954196.481,0.490000,0.350000,0.280000
1619954211.481,0.670000,0.390000,0.300000
1619954226.481,0.600000,0.390000,0.300000
1619954241.481,1.290000,0.560000,0.360000
1619954256.481,1.280000,0.600000,0.370000
1619954271.481,1.280000,0.640000,0.390000
1619954286.481,1.210000,0.660000,0.400000
1619954301.481,1.220000,0.690000,0.410000
1619954316.481,1.020000,0.670000,0.410000
1619954331.481,0.860000,0.650000,0.410000
1619954346.481,0.670000,0.620000,0.400000
1619954361.481,0.520000,0.590000,0.390000
1619954376.481,0.400000,0.560000,0.390000
1619954391.481,0.310000,0.530000,0.380000
1619954406.481,0.720000,0.600000,0.400000
1619954421.481,0.560000,0.570000,0.400000
1619954436.481,0.440000,0.550000,0.390000
1619954451.481,0.340000,0.520000,0.380000
1619954466.481,0.260000,0.490000,0.380000
1619954481.481,0.280000,0.480000,0.370000
1619954496.481,0.220000,0.460000,0.370000
1619954511.481,0.170000,0.440000,0.360000
1619954526.481,0.130000,0.410000,0.350000
1619954541.481,0.100000,0.390000,0.350000
1619954556.481,0.240000,0.410000,0.350000
1619954571.481,0.180000,0.390000,0.350000
1619954586.481,0.140000,0.370000,0.340000
1619954601.481,0.110000,0.350000,0.340000
1619954616.481,0.090000,0.330000,0.330000
1619954631.481,0.070000,0.310000,0.320000
1619954646.481,0.050000,0.300000,0.320000
1619954661.481,0.040000,0.280000,0.310000
1619954676.481,0.030000,0.270000,0.310000
1619954691.481,0.020000,0.250000,0.300000
1619954706.481,0.020000,0.240000,0.290000
1619954721.481,0.010000,0.230000,0.290000
1619954736.481,0.090000,0.230000,0.290000
1619954751.481,0.070000,0.220000,0.280000
1619954766.481,0.050000,0.210000,0.280000
1619954781.481,0.040000,0.200000,0.270000
1619954796.481,0.110000,0.210000,0.270000
1619954811.481,0.160000,0.210000,0.270000
1619954826.481,0.350000,0.250000,0.290000
1619954841.481,0.420000,0.270000,0.290000
1619954856.481,0.470000,0.290000,0.300000
1619954871.481,0.440000,0.290000,0.300000
1619954886.481,0.710000,0.360000,0.320000
1619954901.481,0.700000,0.380000,0.320000
1619954916.481,0.840000,0.420000,0.340000
1619954931.481,0.730000,0.420000,0.340000
1619954946.481,0.720000,0.430000,0.350000
1619954961.481,0.630000,0.430000,0.350000
1619954976.481,0.640000,0.440000,0.350000
1619954991.481,0.570000,0.430000,0.350000
1619955006.481,0.590000,0.440000,0.360000
1619955021.481,0.530000,0.440000,0.360000
1619955036.481,0.560000,0.450000,0.360000
1619955051.481,0.510000,0.440000,0.360000
1619955066.481,0.550000,0.450000,0.370000
1619955081.481,0.500000,0.450000,0.370000
1619955096.481,0.540000,0.460000,0.370000
1619955111.481,0.490000,0.450000,0.370000
1619955126.481,0.530000,0.460000,0.370000
1619955141.481,0.490000,0.460000,0.370000
1619955156.481,0.380000,0.430000,0.370000
1619955171.481,0.360000,0.430000,0.360000
1619955186.481,0.280000,0.410000,0.360000
1619955201.481,0.220000,0.390000,0.350000
1619955216.481,0.170000,0.370000,0.350000
1619955231.481,0.130000,0.350000,0.340000
1619955246.481,0.100000,0.330000,0.330000
1619955261.481,0.080000,0.310000,0.330000
1619955276.481,0.130000,0.310000,0.330000
1619955291.481,0.100000,0.300000,0.320000
1619955306.481,0.150000,0.300000,0.320000
1619955321.481,0.200000,0.300000,0.320000
1619955336.481,0.150000,0.290000,0.320000
1619955351.481,0.200000,0.290000,0.320000
1619955366.481,0.160000,0.270000,0.310000
1619955381.481,0.120000,0.260000,0.300000
1619955396.481,0.250000,0.280000,0.310000
1619955411.481,0.200000,0.260000,0.300000
1619955426.481,0.150000,0.250000,0.300000
1619955441.481,0.120000,0.240000,0.290000
1619955456.481,0.090000,0.230000,0.290000
1619955471.481,0.070000,0.210000,0.280000
1619955486.481,0.050000,0.200000,0.270000
1619955501.481,0.040000,0.190000,0.270000
1619955516.481,0.030000,0.180000,0.270000
1619955531.481,0.020000,0.170000,0.260000
1619955546.481,0.020000,0.160000,0.260000
1619955561.481,0.010000,0.150000,0.250000
1619955576.481,0.080000,0.160000,0.250000
1619955591.481,0.060000,0.150000,0.250000
1619955606.481,0.050000,0.150000,0.240000
1619955621.481,0.040000,0.140000,0.240000
1619955636.481,0.100000,0.150000,0.240000
1619955651.481,0.300000,0.190000,0.250000
1619955666.481,0.390000,0.210000,0.260000
1619955681.481,0.450000,0.240000,0.270000
1619955696.481,0.420000,0.240000,0.270000
1619955711.481,0.480000,0.260000,0.280000
1619955726.481,0.450000,0.270000,0.280000
1619955741.481,0.500000,0.280000,0.280000
1619955756.481,0.460000,0.290000,0.280000
1619955771.481,0.510000,0.310000,0.290000
1619955786.481,0.470000,0.310000,0.290000
1619955801.481,0.510000,0.330000,0.290000
1619955816.481,0.470000,0.330000,0.290000
1619955831.481,0.520000,0.340000,0.300000
1619955846.481,0.550000,0.360000,0.310000
1619955861.481,0.580000,0.370000,0.310000
1619955876.481,0.520000,0.370000,0.310000
1619955891.481,0.550000,0.390000,0.320000
1619955906.481,0.570000,0.400000,0.320000
1619955921.481,0.590000,0.410000,0.330000
1619955936.481,0.540000,0.410000,0.330000
1619955951.481,0.570000,0.420000,0.340000
1619955966.481,0.510000,0.420000,0.340000
1619955981.481,0.470000,0.410000,0.340000
1619955996.481,0.440000,0.410000,0.340000
1619956011.481,0.340000,0.390000,0.330000
1619956026.481,0.260000,0.370000,0.320000
1619956041.481,0.200000,0.350000,0.320000
1619956056.481,0.160000,0.330000,0.310000
1619956071.481,0.120000,0.310000,0.310000
1619956086.481,0.100000,0.300000,0.300000
1619956101.481,0.070000,0.280000,0.290000
1619956116.481,0.060000,0.270000,0.290000
1619956131.481,0.040000,0.250000,0.280000
1619956146.481,0.030000,0.240000,0.280000
1619956161.481,0.020000,0.230000,0.270000
1619956176.481,0.020000,0.220000,0.270000
1619956191.481,0.010000,0.200000,0.260000
1619956206.481,0.010000,0.190000,0.260000
1619956221.481,0.230000,0.230000,0.270000
1619956236.481,0.450000,0.290000,0.290000
1619956251.481,0.350000,0.270000,0.280000
1619956266.481,0.270000,0.260000,0.280000
1619956281.481,0.210000,0.250000,0.270000
1619956296.481,0.160000,0.230000,0.270000
1619956311.481,0.130000,0.220000,0.260000
1619956326.481,0.100000,0.210000,0.260000
1619956341.481,0.080000,0.200000,0.250000
1619956356.481,0.060000,0.190000,0.250000
1619956371.481,0.040000,0.180000,0.240000
1619956386.481,0.030000,0.170000,0.240000
1619956401.481,0.030000,0.160000,0.240000
1619956416.481,0.020000,0.150000,0.230000
1619956431.481,0.010000,0.140000,0.230000
1619956446.481,0.010000,0.140000,0.220000
1619956461.481,0.010000,0.130000,0.220000
1619956476.481,0.150000,0.150000,0.220000
1619956491.481,0.190000,0.160000,0.230000
1619956506.481,0.300000,0.190000,0.230000
1619956521.481,0.310000,0.190000,0.240000
1619956536.481,0.390000,0.220000,0.240000
1619956551.481,0.370000,0.220000,0.240000
1619956566.481,0.440000,0.250000,0.250000
1619956581.481,0.410000,0.250000,0.250000
1619956596.481,0.470000,0.270000,0.260000
1619956611.481,0.440000,0.270000,0.260000
1619956626.481,0.490000,0.290000,0.270000
1619956641.481,0.450000,0.290000,0.270000
1619956656.481,0.500000,0.310000,0.280000
1619956671.481,0.460000,0.310000,0.280000
1619956686.481,0.580000,0.350000,0.290000
1619956701.481,0.530000,0.350000,0.290000
1619956716.481,0.560000,0.360000,0.290000
1619956731.481,0.510000,0.360000,0.290000
1619956746.481,0.540000,0.380000,0.300000
1619956761.481,0.500000,0.370000,0.300000
1619956776.481,0.740000,0.440000,0.320000
1619956791.481,0.650000,0.430000,0.320000
1619956806.481,0.660000,0.440000,0.330000
1619956821.481,0.510000,0.420000,0.320000
1619956836.481,0.400000,0.400000,0.320000
1619956851.481,0.310000,0.380000,0.310000
1619956866.481,0.240000,0.360000,0.310000
1619956881.481,0.180000,0.340000,0.300000
1619956896.481,0.140000,0.320000,0.290000
1619956911.481,0.110000,0.310000,0.290000
1619956926.481,0.090000,0.290000,0.280000
1619956941.481,0.070000,0.280000,0.280000
1619956956.481,0.050000,0.260000,0.270000
1619956971.481,0.040000,0.250000,0.270000
1619956986.481,0.030000,0.240000,0.260000
1619957001.481,0.020000,0.220000,0.260000
1619957016.481,0.020000,0.210000,0.250000
1619957031.481,0.010000,0.200000,0.250000
1619957046.481,0.010000,0.190000,0.240000
1619957061.481,0.010000,0.180000,0.240000
1619957076.481,0.000000,0.170000,0.240000
1619957091.481,0.000000,0.160000,0.230000
1619957106.481,0.000000,0.150000,0.230000
1619957121.481,0.000000,0.140000,0.220000
1619957136.481,0.000000,0.140000,0.220000
1619957151.481,0.000000,0.130000,0.210000
1619957166.481,0.000000,0.120000,0.210000
1619957181.481,0.000000,0.120000,0.200000
1619957196.481,0.070000,0.130000,0.210000
1619957211.481,0.060000,0.120000,0.200000
1619957226.481,0.110000,0.130000,0.200000
1619957241.481,0.090000,0.120000,0.200000
1619957256.481,0.070000,0.110000,0.190000
1619957271.481,0.050000,0.110000,0.190000
1619957286.481,0.040000,0.100000,0.190000
1619957301.481,0.110000,0.110000,0.190000
1619957316.481,0.160000,0.120000,0.190000
1619957331.481,0.270000,0.150000,0.200000
1619957346.481,0.290000,0.160000,0.200000
1619957361.481,0.370000,0.180000,0.200000
1619957376.481,0.360000,0.190000,0.210000
1619957391.481,0.430000,0.220000,0.210000
1619957406.481,0.410000,0.220000,0.210000
1619957421.481,0.470000,0.240000,0.220000
1619957436.481,0.440000,0.250000,0.220000
1619957451.481,0.490000,0.270000,0.230000
1619957466.481,0.450000,0.270000,0.230000
1619957481.481,0.500000,0.290000,0.240000
1619957496.481,0.460000,0.290000,0.240000
1619957511.481,0.510000,0.310000,0.250000
1619957526.481,0.470000,0.310000,0.250000
1619957541.481,0.510000,0.330000,0.260000
1619957556.481,0.620000,0.360000,0.270000
1619957571.481,0.710000,0.400000,0.280000
1619957586.481,0.700000,0.410000,0.290000
1619957601.481,0.840000,0.450000,0.310000
1619957616.481,0.880000,0.480000,0.320000
1619957631.481,0.970000,0.520000,0.330000
1619957646.481,0.980000,0.550000,0.350000
1619957661.481,0.840000,0.540000,0.350000
1619957676.481,0.800000,0.540000,0.350000
1619957691.481,0.700000,0.530000,0.350000
1619957706.481,0.690000,0.540000,0.360000
1619957721.481,0.610000,0.530000,0.360000
1619957736.481,0.620000,0.540000,0.360000
1619957751.481,0.480000,0.510000,0.360000
1619957766.481,0.380000,0.480000,0.350000
1619957781.481,0.290000,0.460000,0.350000
1619957796.481,0.230000,0.440000,0.340000
1619957811.481,0.180000,0.410000,0.330000
1619957826.481,0.680000,0.520000,0.370000
1619957841.481,0.530000,0.490000,0.360000
1619957856.481,0.410000,0.470000,0.360000
1619957871.481,0.480000,0.480000,0.360000
1619957886.481,0.370000,0.460000,0.360000
1619957901.481,0.290000,0.430000,0.350000
1619957916.481,0.220000,0.410000,0.350000
1619957931.481,0.170000,0.390000,0.340000
1619957946.481,0.130000,0.370000,0.330000
1619957961.481,0.100000,0.350000,0.330000
1619957976.481,0.080000,0.330000,0.320000
1619957991.481,0.060000,0.320000,0.320000
1619958006.481,0.050000,0.300000,0.310000
1619958021.481,0.040000,0.280000,0.300000
1619958036.481,0.030000,0.270000,0.300000
1619958051.481,0.020000,0.260000,0.290000
1619958066.481,0.170000,0.280000,0.300000
1619958081.481,0.130000,0.260000,0.290000
1619958096.481,0.100000,0.250000,0.290000
1619958111.481,0.080000,0.240000,0.280000
1619958126.481,0.060000,0.220000,0.270000
1619958141.481,0.120000,0.230000,0.270000
1619958156.481,0.240000,0.250000,0.280000
1619958171.481,0.260000,0.250000,0.280000
1619958186.481,0.430000,0.290000,0.290000
1619958201.481,0.410000,0.290000,0.290000
1619958216.481,0.600000,0.340000,0.310000
1619958231.481,0.610000,0.360000,0.310000
1619958246.481,0.620000,0.370000,0.320000
1619958261.481,0.560000,0.370000,0.320000
1619958276.481,0.580000,0.390000,0.330000
1619958291.481,0.530000,0.380000,0.330000
1619958306.481,0.560000,0.400000,0.330000
1619958321.481,0.510000,0.390000,0.330000
1619958336.481,0.620000,0.430000,0.340000
1619958351.481,0.560000,0.420000,0.340000
1619958366.481,0.580000,0.430000,0.350000
1619958381.481,0.850000,0.490000,0.370000
1619958396.481,0.810000,0.500000,0.380000
1619958411.481,0.700000,0.490000,0.370000
1619958426.481,0.900000,0.550000,0.390000
1619958441.481,0.770000,0.540000,0.390000
1619958456.481,0.750000,0.550000,0.400000
1619958471.481,0.660000,0.540000,0.400000
1619958486.481,0.510000,0.510000,0.390000
1619958501.481,0.400000,0.480000,0.380000
1619958516.481,0.310000,0.460000,0.370000
1619958531.481,0.240000,0.440000,0.370000
1619958546.481,0.180000,0.410000,0.360000
1619958561.481,0.140000,0.390000,0.350000
1619958576.481,0.110000,0.370000,0.350000
1619958591.481,0.090000,0.350000,0.340000
1619958606.481,0.070000,0.340000,0.340000
1619958621.481,0.050000,0.320000,0.330000
1619958636.481,0.040000,0.300000,0.330000
1619958651.481,0.030000,0.290000,0.320000
1619958666.481,0.020000,0.270000,0.310000
1619958681.481,0.020000,0.260000,0.310000
1619958696.481,0.010000,0.240000,0.300000
1619958711.481,0.010000,0.230000,0.300000
1619958726.481,0.090000,0.240000,0.300000
1619958741.481,0.070000,0.220000,0.290000
1619958756.481,0.050000,0.210000,0.280000
1619958771.481,0.040000,0.200000,0.280000
1619958786.481,0.030000,0.190000,0.270000
1619958801.481,0.020000,0.180000,0.270000
1619958816.481,0.450000,0.270000,0.300000
1619958831.481,0.420000,0.270000,0.300000
1619958846.481,0.330000,0.260000,0.290000
1619958861.481,0.250000,0.250000,0.280000
1619958876.481,0.200000,0.230000,0.280000
1619958891.481,0.150000,0.220000,0.270000
1619958906.481,0.280000,0.240000,0.280000
1619958921.481,0.220000,0.230000,0.270000
1619958936.481,0.170000,0.220000,0.270000
1619958951.481,0.130000,0.210000,0.260000
1619958966.481,0.170000,0.210000,0.270000
1619958981.481,0.280000,0.230000,0.270000
1619958996.481,0.360000,0.260000,0.280000
1619959011.481,0.430000,0.280000,0.280000
1619959026.481,0.410000,0.280000,0.280000
1619959041.481,0.630000,0.330000,0.300000
1619959056.481,0.560000,0.330000,0.300000
1619959071.481,0.580000,0.350000,0.310000
1619959086.481,0.530000,0.350000,0.310000
1619959101.481,0.560000,0.360000,0.310000
